Из межбюджетных трансфертов субсидии бюджетам субъектов Российской Федерации и муниципальных образований (межбюджетные субсидии),NA,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
"Доходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Таганский
Всего,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Таганский
Налог на доходы физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Таганский
Безвозмездные поступления,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Таганский
Безвозмездные поступления от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Таганский
Дотации бюджетам бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Таганский
Субвенции бюджетам   бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Таганский
Иные  межбюджетные трансферты,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Таганский
Дотации от других бюджетов бюджетной системы Россйской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Таганский
Субвенции от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Таганский
Из общей величины доходов - собственные доходы,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Таганский
"Расходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Таганский
Всего,12761,"53627,5",47384,57227,64703,66276,24903,16491,20706,25536,25695,Таганский
Бюджетные инвестиции на увеличение стоимости основных средств,NA,NA,327,NA,NA,NA,NA,NA,NA,NA,NA,Таганский
Общегосударственные вопросы,8279,"26467,4",26528,27993,NA,NA,16600,15633,16453,21348,20825,Таганский
Функционирование законодательных (представительных ) органов государственной власти и местного самоуправления,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Таганский
расходы на содержание работников органов местного самоуправления,NA,"16058,3",26418,27883,NA,NA,NA,NA,NA,NA,NA,Таганский
"Функционирование Правительства Российской Федерации, высших органов исполнительной власти субъектов Российской Федерации,  местных администраций",7313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Таганский
Национальная безопасность и правоохранительная деятельность,NA,"99,8",NA,NA,NA,NA,NA,NA,NA,NA,NA,Таганский
Национальная экономика,NA,420,233,245,NA,NA,495,NA,NA,NA,NA,Таганский
Другие вопросы в области национальной экономики,NA,NA,NA,NA,NA,NA,495,NA,NA,NA,NA,Таганский
Образование,NA,"16667,4",11240,17942,NA,NA,5058,NA,490,NA,NA,Таганский
"Культура, кинематография и средства массовой информации",3288,"3734,5",1704,1504,NA,NA,NA,NA,NA,NA,NA,Таганский
Культура,NA,"2212,6",882,NA,NA,NA,NA,NA,NA,NA,NA,Таганский
"Культура, кинематография",NA,NA,NA,NA,NA,NA,220,NA,1871,1971,1493,Таганский
"Здравоохранение, физическая культура и спорт",NA,"6040,4",7679,9543,NA,NA,NA,NA,NA,NA,NA,Таганский
Физическая культура и спорт,NA,"6040,4",7679,NA,NA,NA,1791,NA,NA,NA,NA,Таганский
Бюджетные инвестиции  (физическая культура и спорт) на увеличение стоимости основных средств,NA,"492,1",327,NA,NA,NA,NA,NA,NA,NA,NA,Таганский
Расходы на оплату труда и начисления на оплату труда  (физическая культура и спорт),NA,NA,1540,NA,NA,NA,NA,NA,NA,NA,NA,Таганский
Социальная политика,1194,198,NA,NA,NA,NA,NA,NA,735,1078,1132,Таганский
"Доходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Тверской
Всего,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Тверской
Налог на доходы физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Тверской
Безвозмездные поступления,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Тверской
Безвозмездные поступления от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Тверской
Субсидии бюджетам бюджетной системы Российской Федерации  (межбюджетные субсидии),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Тверской
Субвенции бюджетам   бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Тверской
Иные  межбюджетные трансферты,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Тверской
"Межбюджетные трансферты, передаваемые бюджетам для компенсации дополнительных расходов, возникших в результате решений, принятых органами власти другого уровня",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Тверской
Субвенции от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Тверской
Из общей величины доходов - собственные доходы,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Тверской
"Расходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Тверской
Всего,10444,"39359,3",46339,49626,49664,51221,27283,15449,14629,15239,20553,Тверской
Общегосударственные вопросы,6969,"16523,3",20456,25718,NA,NA,18102,13931,12490,12687,17981,Тверской
Функционирование законодательных (представительных ) органов государственной власти и местного самоуправления,871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Тверской
расходы на содержание работников органов местного самоуправления,NA,"16523,3",14022,25259,NA,NA,NA,NA,NA,NA,NA,Тверской
"Функционирование Правительства Российской Федерации, высших органов исполнительной власти субъектов Российской Федерации,  местных администраций",6098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Тверской
Национальная безопасность и правоохранительная деятельность,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,NA,Тверской
