category,municipality,year,value,source,type
Общегосударственные вопросы,Мещанский,2017,14.681,http://www.gks.ru,NA
Национальная экономика,Мещанский,2017,0.899,http://www.gks.ru,NA
"Культура, кинематография",Мещанский,2017,0.975,http://www.gks.ru,NA
Социальная политика,Мещанский,2017,0.571,http://www.gks.ru,NA
Расходы: итого,Пресненский,2017,83.317,http://www.gks.ru,NA
Общегосударственные вопросы,Пресненский,2017,37.706,http://www.gks.ru,NA
"Культура, кинематография",Пресненский,2017,25.139,http://www.gks.ru,NA
Физическая культура и спорт,Пресненский,2017,12.222,http://www.gks.ru,NA
Социальная политика,Пресненский,2017,1.554,http://www.gks.ru,NA
Расходы: итого,Таганский,2017,25.695,http://www.gks.ru,NA
Общегосударственные вопросы,Таганский,2017,20.825,http://www.gks.ru,NA
"Культура, кинематография",Таганский,2017,1.493,http://www.gks.ru,NA
Социальная политика,Таганский,2017,1.132,http://www.gks.ru,NA
Расходы: итого,Тверской,2017,20.553,http://www.gks.ru,NA
Общегосударственные вопросы,Тверской,2017,17.981,http://www.gks.ru,NA
"Культура, кинематография",Тверской,2017,2.278,http://www.gks.ru,NA
Социальная политика,Тверской,2017,0.293,http://www.gks.ru,NA
Расходы: итого,Хамовники,2017,25.756,http://www.gks.ru,NA
Общегосударственные вопросы,Хамовники,2017,17.234,http://www.gks.ru,NA
Национальная экономика,Хамовники,2017,0.036,http://www.gks.ru,NA
"Культура, кинематография",Хамовники,2017,4.041,http://www.gks.ru,NA
Социальная политика,Хамовники,2017,1.685,http://www.gks.ru,NA
Расходы: итого,Якиманка,2017,17.788,http://www.gks.ru,NA
Общегосударственные вопросы,Якиманка,2017,15.289,http://www.gks.ru,NA
"Культура, кинематография",Якиманка,2017,0.675,http://www.gks.ru,NA
Социальная политика,Якиманка,2017,1.569,http://www.gks.ru,NA
Расходы: итого,Выхино-Жулебино,2017,36.399,http://www.gks.ru,NA
Общегосударственные вопросы,Выхино-Жулебино,2017,27.923,http://www.gks.ru,NA
"Культура, кинематография",Выхино-Жулебино,2017,4.248,http://www.gks.ru,NA
Социальная политика,Выхино-Жулебино,2017,1.274,http://www.gks.ru,NA
Расходы: итого,Капотня,2017,17.336,http://www.gks.ru,NA
Общегосударственные вопросы,Капотня,2017,14.441,http://www.gks.ru,NA
"Культура, кинематография",Капотня,2017,1.645,http://www.gks.ru,NA
Социальная политика,Капотня,2017,1.014,http://www.gks.ru,NA
Расходы: итого,Кузьминки,2017,26.957,http://www.gks.ru,NA
Общегосударственные вопросы,Кузьминки,2017,21.151,http://www.gks.ru,NA
"Культура, кинематография",Кузьминки,2017,2.734,http://www.gks.ru,NA
Социальная политика,Кузьминки,2017,0.981,http://www.gks.ru,NA
Расходы: итого,Лефортово,2017,24.484,http://www.gks.ru,NA
Общегосударственные вопросы,Лефортово,2017,19.453,http://www.gks.ru,NA
"Культура, кинематография",Лефортово,2017,1.76,http://www.gks.ru,NA
Социальная политика,Лефортово,2017,1.604,http://www.gks.ru,NA
Расходы: итого,Люблино,2017,31.702,http://www.gks.ru,NA
Общегосударственные вопросы,Люблино,2017,26.965,http://www.gks.ru,NA
"Культура, кинематография",Люблино,2017,2.945,http://www.gks.ru,NA
Социальная политика,Люблино,2017,1.355,http://www.gks.ru,NA
Расходы: итого,Марьино,2017,39.143,http://www.gks.ru,NA
Общегосударственные вопросы,Марьино,2017,27.787,http://www.gks.ru,NA
"Культура, кинематография",Марьино,2017,8.261,http://www.gks.ru,NA
Социальная политика,Марьино,2017,2.789,http://www.gks.ru,NA
Расходы: итого,Некрасовка,2017,17.797,http://www.gks.ru,NA
Общегосударственные вопросы,Некрасовка,2017,14.908,http://www.gks.ru,NA
"Культура, кинематография",Некрасовка,2017,1.1,http://www.gks.ru,NA
Социальная политика,Некрасовка,2017,1.65,http://www.gks.ru,NA
Расходы: итого,Нижегородский,2017,20.889,http://www.gks.ru,NA
Общегосударственные вопросы,Нижегородский,2017,18.508,http://www.gks.ru,NA
"Культура, кинематография",Нижегородский,2017,0.689,http://www.gks.ru,NA
Социальная политика,Нижегородский,2017,0.692,http://www.gks.ru,NA
Расходы: итого,Печатники,2017,22.358,http://www.gks.ru,NA
Общегосударственные вопросы,Печатники,2017,18.687,http://www.gks.ru,NA
"Культура, кинематография",Печатники,2017,1.46,http://www.gks.ru,NA
Социальная политика,Печатники,2017,0.877,http://www.gks.ru,NA
Расходы: итого,Рязанский,2017,23.842,http://www.gks.ru,NA
Общегосударственные вопросы,Рязанский,2017,13.788,http://www.gks.ru,NA
"Культура, кинематография",Рязанский,2017,3.546,http://www.gks.ru,NA
